"","X","Address","lon","lat","AddressTrimmed"
"7904",43,"Seiches Sur Le Loir, Pays de la Loire, 49140  ",-0.3635399,47.577536,"Seiches Sur Le Loir, Pays de la Loire, 49140  "
"7905",45,"Bernaville, Nord-Pas-de-Calais-Picardie, 80370  ",2.1645979,50.130552,"Bernaville, Nord-Pas-de-Calais-Picardie, 80370  "
"7906",47,"Saint Paul Cap De Joux, 81220  ",1.97533,43.648309,"Saint Paul Cap De Joux, 81220  "
"7907",49,"Entressen, 13140  ",5.0130453,43.5806186,"Entressen, 13140  "
"7908",51,"Juniville, Alsace-Champagne-Ardenne-Lorraine, 8310  ",4.38328,49.3968459,"Juniville, Alsace-Champagne-Ardenne-Lorraine, 8310  "
"7909",53,"Saint Martin De Seignanx, Aquitaine-Limousin-Poitou-Charentes, 40390  ",-1.386248,43.544854,"Saint Martin De Seignanx, Aquitaine-Limousin-Poitou-Charentes, 40390  "
"7910",55,"Saint Paul Les Dax, Aquitaine-Limousin-Poitou-Charentes, 40990  ",-1.051409,43.724934,"Saint Paul Les Dax, Aquitaine-Limousin-Poitou-Charentes, 40990  "
"7911",57,"Castets, Aquitaine-Limousin-Poitou-Charentes, 40260  ",-1.147454,43.8825402,"Castets, Aquitaine-Limousin-Poitou-Charentes, 40260  "
"7912",59,"Agen, Aquitaine-Limousin-Poitou-Charentes, 47000  ",0.6251541,44.2035321,"Agen, Aquitaine-Limousin-Poitou-Charentes, 47000  "
"7913",61,"Marseille, 13013  ",5.4283815,43.3470594,"Marseille, 13013  "
"7914",63,"Valence, Auvergne-Rhône-Alpes, 26000  ",4.9087118,44.92272,"Valence, Auvergne-Rhône-Alpes, 26000  "
"7915",65,"Montbeliard, Bourgogne Franche-Comté, 25200  ",6.798466,47.510356,"Montbeliard, Bourgogne Franche-Comté, 25200  "
"7916",67,"Saint Christophe Du Lignero, Pays de la Loire, 85670  ",-1.762512,46.8224919,"Saint Christophe Du Lignero, Pays de la Loire, 85670  "
"7917",69,"Marcoing, Nord-Pas-de-Calais Picardie, 59159  ",3.1489569,50.1097807,"Marcoing, Nord-Pas-de-Calais Picardie, 59159  "
"7918",71,"Saint Pol Sur Ternoise, Nord-Pas-de-Calais Picardie, 62130  ",2.336217,50.381329,"Saint Pol Sur Ternoise, Nord-Pas-de-Calais Picardie, 62130  "
"7919",73,"Le Grand Quevilly, Normandie, 76120  ",1.0403332,49.4063572,"Le Grand Quevilly, Normandie, 76120  "
"7920",75,"Clermont Ferrand, Auvergne-Rhône-Alpes, 63100  ",3.1172305,45.7950636,"Clermont Ferrand, Auvergne-Rhône-Alpes, 63100  "
"7921",77,"cournon D, Auvergne-Rhône-Alpes, 63800  ",3.198177,45.741532,"cournon D, Auvergne-Rhône-Alpes, 63800  "
"7922",79,"Jau Dignac El Loirac, Aquitaine-Limousin-Poitou-Charentes, 33590  ",-0.963745,45.39772,"Jau Dignac El Loirac, Aquitaine-Limousin-Poitou-Charentes, 33590  "
"7923",81,"Carbon Blanc, Aquitaine-Limousin-Poitou-Charentes, 33560  ",-0.500588,44.894144,"Carbon Blanc, Aquitaine-Limousin-Poitou-Charentes, 33560  "
"7924",83,"Le Vesinet, 78110  ",2.1287354,48.895652,"Le Vesinet, 78110  "
"7925",85,"Saint Pavace, Pays de la Loire, 72190  ",0.185308,48.037203,"Saint Pavace, Pays de la Loire, 72190  "
"7926",87,"Le Mans, Pays de la Loire, 72000  ",0.1609266,48.0157803,"Le Mans, Pays de la Loire, 72000  "
"7927",89,"Neuil, Normandie, 37190  ",0.513359,47.171589,"Neuil, Normandie, 37190  "
"7928",91,"Lanet, Auvergne-Rhône-Alpes, France  ",4.007121,45.758705,"Lanet, Auvergne-Rhône-Alpes, France  "
"7929",93,"Saint Peray, Auvergne-Rhône-Alpes, 7130  ",4.841903,44.944816,"Saint Peray, Auvergne-Rhône-Alpes, 7130  "
"7930",95,"Vaux Sur Seine, 78740  ",1.965047,49.009778,"Vaux Sur Seine, 78740  "
"7931",97,"Plaisir, Île-de-France, 78370  ",1.9497316,48.8132378,"Plaisir, Île-de-France, 78370  "
"7932",99,"Orgerus, Île-de-France, 78910  ",1.700769,48.83858,"Orgerus, Île-de-France, 78910  "
"7933",101,"Montfort L'Amaury, 78490  ",1.815425,48.772563,"Montfort L'Amaury, 78490  "
"7934",103,"Garancieres, Île-de-France, 78890 View ListingClick To Load More Results Find A Church By NameChurch name:Enter any location:Search Now Featured AdvertisersCBD Superstore > use code 'CatholicLife' -->",1.755877,48.8213755,"Garancieres, Île-de-France, 78890 "
"7935",5,"Melrand, Bretagne, 56310  ",-3.110454,47.980963,"Melrand, Bretagne, 56310  "
"7936",7,"Guiscriff, Bretagne, 56560  ",-3.6081858,48.0436852,"Guiscriff, Bretagne, 56560  "
"7937",9,"La Trinite Langonnet, Bretagne, 56470  ",-3.451387,48.16183,"La Trinite Langonnet, Bretagne, 56470  "
"7938",11,"Baud, Brittany, 56150  ",-3.021404,47.874063,"Baud, Brittany, 56150  "
"7939",13,"Ploemeur, Bretagne, 56270  ",-3.4479249,47.7416964,"Ploemeur, Bretagne, 56270  "
"7940",15,"Lochrist, Bretagne, 56650  ",-3.2605932,47.8459666,"Lochrist, Bretagne, 56650  "
"7941",17,"Languidic, Bretagne, 56440  ",-3.1402645,47.8592048,"Languidic, Bretagne, 56440  "
"7942",19,"Branderion, Brittany, 56700  ",-3.197437,47.794763,"Branderion, Brittany, 56700  "
"7943",21,"Bubry, Brittany, 56310  ",-3.172783,47.964041,"Bubry, Brittany, 56310  "
"7944",23,"Vannes, Bretagne, 56000  ",-2.7574616,47.6617064,"Vannes, Bretagne, 56000  "
"7945",25,"Bourg les Valence, Auvergne-Rhône-Alpes, 26500  ",4.8942786,44.9606787,"Bourg les Valence, Auvergne-Rhône-Alpes, 26500  "
"7946",27,"Barbieres, Auvergne-Rhône-Alpes, 26300  ",5.141076,44.956277,"Barbieres, Auvergne-Rhône-Alpes, 26300  "
"7947",29,"Tournon Saint Martin, 36220  ",0.953173,46.735702,"Tournon Saint Martin, 36220  "
"7948",31,"Preuilly Sur Claise, Centre-Val de Loire, 37290  ",0.928917,46.854377,"Preuilly Sur Claise, Centre-Val de Loire, 37290  "
"7949",33,"Bourgueil, Centre-Val de Loire, 37140  ",0.168611,47.282487,"Bourgueil, Centre-Val de Loire, 37140  "
"7950",35,"Neuille Pont Pierre, Centre-Val de Loire, 37360  ",0.546587,47.547414,"Neuille Pont Pierre, Centre-Val de Loire, 37360  "
"7951",37,"Saint Pierre Des Corps, Centre-Val de Loire, 37700  ",0.722479,47.3898439,"Saint Pierre Des Corps, Centre-Val de Loire, 37700  "
"7952",39,"Toulouse, Languedoc-Roussillon Midi-Pyrénées, 31300  ",1.444209,43.604652,"Toulouse, Languedoc-Roussillon Midi-Pyrénées, 31300  "
"7953",41,"Guillon, Bourgogne Franche-Comté, France  ",4.0915348,47.512477,"Guillon, Bourgogne Franche-Comté, France  "
"7954",43,"Toucy, Bourgogne Franche-Comté, France  ",3.29435,47.7350629,"Toucy, Bourgogne Franche-Comté, France  "
"7955",45,"Saint Germain Du Corbeis, 61000  ",0.063413,48.42286,"Saint Germain Du Corbeis, 61000  "
"7956",47,"Mirecourt, Alsace-Champagne-Ardenne-Lorraine, 88500  ",6.133863,48.302176,"Mirecourt, Alsace-Champagne-Ardenne-Lorraine, 88500  "
"7957",49,"Chantraine, Alsace-Champagne-Ardenne-Lorraine, 88000  ",6.43429,48.172092,"Chantraine, Alsace-Champagne-Ardenne-Lorraine, 88000  "
"7958",51,"Bondy, Île-de-France, 93140  ",2.4888861,48.8985349,"Bondy, Île-de-France, 93140  "
"7959",53,"Aulnay S/Bois, 93600  ",2.4970711,48.9412151,"Aulnay S/Bois, 93600  "
"7960",55,"Ile Saint Denis, Île-de-France, 93450  ",2.3385638,48.9382149,"Ile Saint Denis, Île-de-France, 93450  "
"7961",57,"Chaussin, 39120  ",5.4069,46.967968,"Chaussin, 39120  "
"7962",59,"Plerin, Bretagne, 22190  ",-2.770404,48.534928,"Plerin, Bretagne, 22190  "
"7963",61,"Plouha, Brittany, 22580  ",-2.93215,48.67586,"Plouha, Brittany, 22580  "
"7964",63,"Evran, Bretagne, 22620  ",-1.981439,48.381585,"Evran, Bretagne, 22620  "
"7965",65,"Mur De Bretagne, Bretagne, 22530  ",-2.987594,48.201707,"Mur De Bretagne, Bretagne, 22530  "
"7966",67,"Quessoy, Bretagne, 22120  ",-2.6615319,48.421287,"Quessoy, Bretagne, 22120  "
"7967",69,"Pleslin Trigavou, Brittany, 22490  ",-2.0628264,48.5303102,"Pleslin Trigavou, Brittany, 22490  "
"7968",71,"Plelan Le Petit, Bretagne, 22980  ",-2.218747,48.433267,"Plelan Le Petit, Bretagne, 22980  "
"7969",73,"Broons, Brittany, 22250  ",-2.262281,48.317174,"Broons, Brittany, 22250  "
"7970",75,"Pordic, Bretagne, 22590  ",-2.814177,48.571991,"Pordic, Bretagne, 22590  "
"7971",77,"Mael Carhaix, Brittany, 22340  ",-3.423329,48.2830299,"Mael Carhaix, Brittany, 22340  "
"7972",79,"Corlay, Bretagne, 22350  ",-2.155687,48.288475,"Corlay, Bretagne, 22350  "
"7973",81,"Tredarzec, Brittany, 22220  ",-3.200046,48.7868179,"Tredarzec, Brittany, 22220  "
"7974",83,"Le Petit Quevilly, Normandie, 76140  ",1.054325,49.429895,"Le Petit Quevilly, Normandie, 76140  "
"7975",85,"Yvetot, Normandie, 76000  ",0.755212,49.617779,"Yvetot, Normandie, 76000  "
"7976",87,"Neuville Les Dieppe, Normandie, 76370  ",1.1559273,49.9206937,"Neuville Les Dieppe, Normandie, 76370  "
"7977",89,"Bacqueville En Caux, Normandy, 76730  ",0.997983,49.786625,"Bacqueville En Caux, Normandy, 76730  "
"7978",91,"Millau, Languedoc-Roussillon Midi-Pyrénées, 12100  ",3.077801,44.100575,"Millau, Languedoc-Roussillon Midi-Pyrénées, 12100  "
"7979",93,"Requista, Languedoc-Roussillon-Midi-Pyrénées, 12170  ",2.538831,44.031595,"Requista, Languedoc-Roussillon-Midi-Pyrénées, 12170  "
"7980",95,"Bedee, Brittany, 35137  ",-1.943328,48.179645,"Bedee, Brittany, 35137  "
"7981",97,"Chateaubourg, Bretagne, 35220  ",-1.405353,48.109406,"Chateaubourg, Bretagne, 35220  "
"7982",99,"Retiers, Bretagne, 35240  ",-1.378817,47.912461,"Retiers, Bretagne, 35240  "
"7983",101,"Rennes, Brittany, 35000  ",-1.7075198,48.1173421,"Rennes, Brittany, 35000  "
"7984",103,"Tinqueux, Alsace-Champagne-Ardenne-Lorraine, 51430 View ListingClick To Load More Results Find A Church By NameChurch name:Enter any location:Search Now Featured AdvertisersCBD Superstore > use code 'CatholicLife' -->",3.999442,49.247224,"Tinqueux, Alsace-Champagne-Ardenne-Lorraine, 51430 "
"7985",5,"Osny, Île-de-France, 95520  ",2.0629021,49.0683798,"Osny, Île-de-France, 95520  "
"7986",7,"Chauvigny, Aquitaine-Limousin-Poitou-Charentes, 86300  ",0.6440709,46.571149,"Chauvigny, Aquitaine-Limousin-Poitou-Charentes, 86300  "
"7987",9,"Chatellerault, Aquitaine-Limousin-Poitou-Charentes, 86100  ",0.548146,46.816487,"Chatellerault, Aquitaine-Limousin-Poitou-Charentes, 86100  "
"7988",11,"Bonneuil Matours, Aquitaine-Limousin-Poitou-Charentes, 86210  ",0.570476,46.679826,"Bonneuil Matours, Aquitaine-Limousin-Poitou-Charentes, 86210  "
"7989",13,"Saint Savin, Aquitaine-Limousin-Poitou-Charentes, 86310  ",0.865195,46.565319,"Saint Savin, Aquitaine-Limousin-Poitou-Charentes, 86310  "
"7990",15,"Secondigny, Aquitaine-Limousin-Poitou-Charentes, 79130  ",-0.419677,46.610622,"Secondigny, Aquitaine-Limousin-Poitou-Charentes, 79130  "
"7991",17,"Loudun, Aquitaine-Limousin-Poitou-Charentes, 86200  ",0.083183,47.0089674,"Loudun, Aquitaine-Limousin-Poitou-Charentes, 86200  "
"7992",19,"Chauvigny, Aquitaine-Limousin-Poitou-Charentes, 86300  ",0.6440709,46.571149,"Chauvigny, Aquitaine-Limousin-Poitou-Charentes, 86300  "
"7993",21,"Civray, Centre-Val de Loire, 86400  ",2.174432,46.966644,"Civray, Centre-Val de Loire, 86400  "
"7994",23,"Mauleon, 79700  ",-0.7654685,46.9391082,"Mauleon, 79700  "
"7995",25,"La Roche Posay, Aquitaine-Limousin-Poitou-Charentes, 86270  ",0.812671,46.786474,"La Roche Posay, Aquitaine-Limousin-Poitou-Charentes, 86270  "
"7996",27,"Mauze Sur Le Mignon, Aquitaine-Limousin-Poitou-Charentes, 79210  ",-0.671085,46.197161,"Mauze Sur Le Mignon, Aquitaine-Limousin-Poitou-Charentes, 79210  "
"7997",29,"Bouille Loretz, Aquitaine-Limousin-Poitou-Charentes, 79290  ",-0.2716779,47.07826,"Bouille Loretz, Aquitaine-Limousin-Poitou-Charentes, 79290  "
"7998",31,"Poitiers, Aquitaine-Limousin-Poitou-Charentes, 86000  ",0.340375,46.580224,"Poitiers, Aquitaine-Limousin-Poitou-Charentes, 86000  "
"7999",33,"Montignac Sur Vezere, 24290  ",1.16138,45.064332,"Montignac Sur Vezere, 24290  "
"8000",35,"Verteillac, Aquitaine-Limousin-Poitou-Charentes, 24320  ",0.366328,45.347133,"Verteillac, Aquitaine-Limousin-Poitou-Charentes, 24320  "
"8001",37,"Brantome, Aquitaine-Limousin-Poitou-Charentes, 24310  ",0.647394,45.365187,"Brantome, Aquitaine-Limousin-Poitou-Charentes, 24310  "
"8002",39,"Chilleurs Aux Bois, Centre-Val de Loire, 45170  ",2.134388,48.071806,"Chilleurs Aux Bois, Centre-Val de Loire, 45170  "
"8003",41,"Chatillon Cololigny, 45230  ",2.845216,47.824021,"Chatillon Cololigny, 45230  "
"8004",43,"Orleans, Centre-Val de Loire, 45000  ",1.9157977,47.9108329,"Orleans, Centre-Val de Loire, 45000  "
"8005",45,"N, Pays de la Loire, 30017  ",-0.3299687,47.7632836,"N, Pays de la Loire, 30017  "
"8006",47,"Blausasc, 6440  ",7.366204,43.804735,"Blausasc, 6440  "
"8007",49,"Nevers, Bourgogne-Franche-Comté, 58000  ",3.1566398,47.0056956,"Nevers, Bourgogne-Franche-Comté, 58000  "
"8008",51,"Saint Pierre Le Moutier, Pays de la Loire, 58240  ",3.117429,46.790119,"Saint Pierre Le Moutier, Pays de la Loire, 58240  "
"8009",53,"Reze, Pays de la Loire, 44400  ",-1.5475003,47.1745467,"Reze, Pays de la Loire, 44400  "
"8010",55,"Bouaye, Pays de la Loire, 44 830  ",-1.694164,47.143462,"Bouaye, Pays de la Loire, 44 830  "
"8011",57,"Carquefou, Pays de la Loire, 44 470  ",-1.486812,47.296241,"Carquefou, Pays de la Loire, 44 470  "
"8012",59,"Ligne, 44 850  ",-1.3767259,47.412023,"Ligne, 44 850  "
"8013",61,"Nantes, Pays de la Loire, 44 000  ",-1.5408058,47.2239586,"Nantes, Pays de la Loire, 44 000  "
"8014",63,"Boulogne Billancourt, Île-de-France, 92100  ",2.2359802,48.833209,"Boulogne Billancourt, Île-de-France, 92100  "
"8015",65,"Pexonne, Alsace-Champagne-Ardenne-Lorraine, 54 540  ",6.865553,48.483475,"Pexonne, Alsace-Champagne-Ardenne-Lorraine, 54 540  "
"8016",67,"Montpellier, Languedoc-Roussillon Midi-Pyrénées, 34000  ",3.9011747,43.6047275,"Montpellier, Languedoc-Roussillon Midi-Pyrénées, 34000  "
"8017",69,"Moulins Les Metz, Alsace-Champagne-Ardenne-Lorraine, 57160  ",6.1104588,49.1027742,"Moulins Les Metz, Alsace-Champagne-Ardenne-Lorraine, 57160  "
"8018",71,"Saint Pierre Des Tripiers, Languedoc-Roussillon-Midi-Pyrénées, 48150  ",3.273242,44.226679,"Saint Pierre Des Tripiers, Languedoc-Roussillon-Midi-Pyrénées, 48150  "
"8019",73,"Le Malzieu, Auvergne-Rhône-Alpes, 48140  ",3.331872,44.855562,"Le Malzieu, Auvergne-Rhône-Alpes, 48140  "
"8020",75,"Saint Pierre De Nogaret, Languedoc-Roussillon Midi-Pyrénées, 48500  ",3.137445,44.472548,"Saint Pierre De Nogaret, Languedoc-Roussillon Midi-Pyrénées, 48500  "
"8021",77,"Samoreau, Île-de-France, 77000  ",2.754079,48.423454,"Samoreau, Île-de-France, 77000  "
"8022",79,"Bois le Roi, Île-de-France, 77000  ",2.692292,48.474568,"Bois le Roi, Île-de-France, 77000  "
"8023",81,"Avon, Île-de-France, 77000  ",2.720733,48.404839,"Avon, Île-de-France, 77000  "
"8024",83,"Aubagne, 13400  ",5.5722297,43.3001055,"Aubagne, 13400  "
"8025",85,"Marseille, 13005  ",5.3958877,43.2922533,"Marseille, 13005  "
"8026",87,"Chantonnay, Pays de la Loire, 85111  ",-1.050176,46.6870819,"Chantonnay, Pays de la Loire, 85111  "
"8027",89,"Mouilleron En Pareds, Pays de la Loire, 85390  ",-0.847796,46.675893,"Mouilleron En Pareds, Pays de la Loire, 85390  "
"8028",91,"Rocheserviere, Pays de la Loire, 85620  ",-1.4925354,46.9222517,"Rocheserviere, Pays de la Loire, 85620  "
"8029",93,"Le Poire Sur Vie, 85170  ",-1.508806,46.767746,"Le Poire Sur Vie, 85170  "
"8030",95,"Maillezais, 85420  ",-0.739466,46.3718519,"Maillezais, 85420  "
"8031",97,"Les Sables d'Olonne, 85100  ",-1.7924753,46.4974465,"Les Sables d'Olonne, 85100  "
"8032",99,"buxeuil (Vienne), Aquitaine-Limousin-Poitou-Charentes, 37160  ",0.678875,46.975054,"buxeuil (Vienne), Aquitaine-Limousin-Poitou-Charentes, 37160  "
"8033",101,"Descartes, Centre-Val de Loire, 37160  ",0.698666,46.973539,"Descartes, Centre-Val de Loire, 37160  "
"8034",103,"Chedigny, Centre-Val de Loire, 37310 View ListingClick To Load More Results Find A Church By NameChurch name:Enter any location:Search Now Featured AdvertisersCBD Superstore > use code 'CatholicLife' -->",0.999455,47.209071,"Chedigny, Centre-Val de Loire, 37310 "
"8035",5,"Rivarennes, Centre-Val de Loire, 37190  ",0.356684,47.266654,"Rivarennes, Centre-Val de Loire, 37190  "
"8036",7,"Par, 37220  ",0.4238888,47.1159419,"Par, 37220  "
"8037",9,"brizay, Centre-Val de Loire, 37220  ",0.403446,47.101939,"brizay, Centre-Val de Loire, 37220  "
"8038",11,"perrusson, 37000  ",1.013676,47.100065,"perrusson, 37000  "
"8039",13,"beaulieu, Languedoc-Roussillon-Midi-Pyrénées, 37000  ",4.020757,43.728716,"beaulieu, Languedoc-Roussillon-Midi-Pyrénées, 37000  "
"8040",15,"druye, Centre-Val de Loire, 37190  ",0.537544,47.308746,"druye, Centre-Val de Loire, 37190  "
"8041",17,"Chouze Sur Loire, Centre-Val de Loire, 37500  ",0.1274579,47.236387,"Chouze Sur Loire, Centre-Val de Loire, 37500  "
"8042",19,"Cerelles, Centre-Val de Loire, 37130  ",0.685183,47.50114,"Cerelles, Centre-Val de Loire, 37130  "
"8043",21,"Neuille Pont Pierre, Centre-Val de Loire, 37130  ",0.5467064,47.5476131,"Neuille Pont Pierre, Centre-Val de Loire, 37130  "
"8044",23,"Sorigny, Centre-Val de Loire, 37250  ",0.6947432,47.2433608,"Sorigny, Centre-Val de Loire, 37250  "
"8045",25,"Saint Pierre Des Corps, Centre-Val de Loire, 37700  ",0.722479,47.3898439,"Saint Pierre Des Corps, Centre-Val de Loire, 37700  "
"8046",27,"chaveignes, Aquitaine-Limousin-Poitou-Charentes, 37220  ",0.351039,47.03738,"chaveignes, Aquitaine-Limousin-Poitou-Charentes, 37220  "
"8047",29,"Neuille Le Lierre, Centre-Val de Loire, 37110  ",0.910234,47.512638,"Neuille Le Lierre, Centre-Val de Loire, 37110  "
"8048",31,"Chezelles, Centre-Val de Loire, 37220  ",0.441055,47.058381,"Chezelles, Centre-Val de Loire, 37220  "
"8049",33,"Aspach Le Bas, Alsace-Champagne-Ardenne-Lorraine, 68700  ",7.1501708,47.7622289,"Aspach Le Bas, Alsace-Champagne-Ardenne-Lorraine, 68700  "
"8050",35,"Auxerre, Bourgogne-Franche-Comté, 89000  ",3.5659504,47.7973595,"Auxerre, Bourgogne-Franche-Comté, 89000  "
"8051",37,"Neuville L, Nord-Pas-de-Calais Picardie, 76370  ",3.0479305,50.496441,"Neuville L, Nord-Pas-de-Calais Picardie, 76370  "
"8052",39,"Longueville Sur Scie, Normandie, 76590  ",1.105822,49.7946389,"Longueville Sur Scie, Normandie, 76590  "
"8053",41,"Yvetot, Normandie, 76190  ",0.755212,49.617779,"Yvetot, Normandie, 76190  "
"8054",43,"Caudebec L, 76320  ",1.018033,49.283282,"Caudebec L, 76320  "
"8055",45,"Poussan, Languedoc-Roussillon Midi-Pyrénées, 34 770  ",3.669152,43.488777,"Poussan, Languedoc-Roussillon Midi-Pyrénées, 34 770  "
"8056",47,"Aubagne, 13400  ",5.5722297,43.3001055,"Aubagne, 13400  "
"8057",49,"Decines Charpieu, Auvergne-Rhône-Alpes, 69150  ",4.9698439,45.7675942,"Decines Charpieu, Auvergne-Rhône-Alpes, 69150  "
"8058",51,"Dijon, Bourgogne Franche-Comté, 21000  ",5.0306872,47.3237252,"Dijon, Bourgogne Franche-Comté, 21000  "
"8059",53,"Pont Du Chateau, Auvergne-Rhône-Alpes, 63430  ",3.2485909,45.796936,"Pont Du Chateau, Auvergne-Rhône-Alpes, 63430  "
"8060",55,"Saint Pierre D'Albigny, 73250  ",6.154183,45.569489,"Saint Pierre D'Albigny, 73250  "
"8061",57,"Fourmies, Nord-Pas-de-Calais-Picardie, 59610  ",4.046972,50.018301,"Fourmies, Nord-Pas-de-Calais-Picardie, 59610  "
"8062",59,"Avensan, Aquitaine-Limousin-Poitou-Charentes, 33480  ",-0.757465,45.034305,"Avensan, Aquitaine-Limousin-Poitou-Charentes, 33480  "
"8063",61,"Gaillan, Aquitaine-Limousin-Poitou-Charentes, 33340  ",-0.957188,45.3227959,"Gaillan, Aquitaine-Limousin-Poitou-Charentes, 33340  "
"8064",63,"Civrac En Medoc, Aquitaine-Limousin-Poitou-Charentes, 33340  ",-0.897394,45.337869,"Civrac En Medoc, Aquitaine-Limousin-Poitou-Charentes, 33340  "
"8065",65,"Blaignan, Aquitaine-Limousin-Poitou-Charentes, 33340  ",-0.8748594,45.3238716,"Blaignan, Aquitaine-Limousin-Poitou-Charentes, 33340  "
"8066",67,"Vensac, Aquitaine-Limousin-Poitou-Charentes, 33590  ",-1.040886,45.397651,"Vensac, Aquitaine-Limousin-Poitou-Charentes, 33590  "
"8067",69,"Teuillac, Aquitaine-Limousin-Poitou-Charentes, 33710  ",-0.547544,45.091789,"Teuillac, Aquitaine-Limousin-Poitou-Charentes, 33710  "
"8068",71,"Prignac Et Marcamps, Aquitaine-Limousin-Poitou-Charentes, 33710  ",-0.4931146,45.0222586,"Prignac Et Marcamps, Aquitaine-Limousin-Poitou-Charentes, 33710  "
"8069",73,"Prignac Et Marcamps, Aquitaine-Limousin-Poitou-Charentes, 33710  ",-0.4931146,45.0222586,"Prignac Et Marcamps, Aquitaine-Limousin-Poitou-Charentes, 33710  "
"8070",75,"Lansac, Aquitaine-Limousin-Poitou-Charentes, 33710  ",-0.540756,45.062253,"Lansac, Aquitaine-Limousin-Poitou-Charentes, 33710  "
"8071",77,"Gauriac, Aquitaine-Limousin-Poitou-Charentes, 33710  ",-0.61331,45.068131,"Gauriac, Aquitaine-Limousin-Poitou-Charentes, 33710  "
"8072",79,"Cezac, Aquitaine-Limousin-Poitou-Charentes, 33620  ",-0.4190169,45.0899529,"Cezac, Aquitaine-Limousin-Poitou-Charentes, 33620  "
"8073",81,"Eyrans, Aquitaine-Limousin-Poitou-Charentes, 33390  ",-0.616332,45.188538,"Eyrans, Aquitaine-Limousin-Poitou-Charentes, 33390  "
"8074",83,"Plassac, Aquitaine-Limousin-Poitou-Charentes, 33390  ",-0.64527,45.102257,"Plassac, Aquitaine-Limousin-Poitou-Charentes, 33390  "
"8075",85,"Cars, Aquitaine-Limousin-Poitou-Charentes, 33390  ",-0.619715,45.128937,"Cars, Aquitaine-Limousin-Poitou-Charentes, 33390  "
"8076",87,"Mazamet, Languedoc-Roussillon Midi-Pyrénées, 81200  ",2.3616203,43.4786799,"Mazamet, Languedoc-Roussillon Midi-Pyrénées, 81200  "
"8077",89,"Alleins, 13980  ",5.161234,43.703713,"Alleins, 13980  "
"8078",91,"Barbentane, 13570  ",4.7588042,43.8924816,"Barbentane, 13570  "
"8079",93,"Arles, 13200  ",4.6243751,43.6017739,"Arles, 13200  "
"8080",95,"Apremont, Pays de la Loire, 85220  ",-1.741805,46.749352,"Apremont, Pays de la Loire, 85220  "
"8081",97,"Falleron, Pays de la Loire, 85670  ",-1.701122,46.881229,"Falleron, Pays de la Loire, 85670  "
"8082",99,"Saint Mathieu, Aquitaine-Limousin-Poitou-Charentes, 87440  ",0.758838,45.705534,"Saint Mathieu, Aquitaine-Limousin-Poitou-Charentes, 87440  "
"8083",101,"Merckeghem, Nord-Pas-de-Calais Picardie, 59470  ",2.296052,50.861947,"Merckeghem, Nord-Pas-de-Calais Picardie, 59470  "
"8084",103,"Lile, Nord-Pas-de-Calais Picardie, France View ListingClick To Load More Results Find A Church By NameChurch name:Enter any location:Search Now Featured AdvertisersCBD Superstore > use code 'CatholicLife' -->",3.057256,50.62925,"Lile, Nord-Pas-de-Calais Picardie, France "
"8085",5,"Sailly, Nord-Pas-de-Calais Picardie, France  ",2.915538,50.028301,"Sailly, Nord-Pas-de-Calais Picardie, France  "
"8086",7,"Champagnac Le Vieux, Auvergne-Rhône-Alpes, 43250  ",3.520306,45.270129,"Champagnac Le Vieux, Auvergne-Rhône-Alpes, 43250  "
"8087",9,"Saint Pal En Chalencon, 43160  ",3.95695,45.356344,"Saint Pal En Chalencon, 43160  "
"8088",11,"Saint Julien Chapteuil, 43250  ",4.0601969,45.036187,"Saint Julien Chapteuil, 43250  "
"8089",13,"Saint Pierre De Cheville, Pays de la Loire, 72500  ",0.437925,47.6464519,"Saint Pierre De Cheville, Pays de la Loire, 72500  "
"8090",15,"Solesmes, Pays de la Loire, 72300  ",-0.305581,47.850966,"Solesmes, Pays de la Loire, 72300  "
"8091",17,"Gonneville la Mallet, Normandy, 76280  ",0.223087,49.639566,"Gonneville la Mallet, Normandy, 76280  "
"8092",19,"Meslay du Maine, Pays de la Loire, 53170  ",-0.556804,47.950385,"Meslay du Maine, Pays de la Loire, 53170  "
"8093",21,"Change, Pays de la Loire, 53810  ",-0.8080497,48.1072975,"Change, Pays de la Loire, 53810  "
"8094",23,"Laval, Pays de la Loire, 53000  ",-0.7646412,48.0678944,"Laval, Pays de la Loire, 53000  "
"8095",25,"Laleu, 17000  ",-1.1989424,46.1685315,"Laleu, 17000  "
"8096",27,"Saint Michel De Chaillol, 5260  ",6.1633042,44.6938424,"Saint Michel De Chaillol, 5260  "
"8097",29,"Hyeres Les Palmiers, 83400  ",6.1314928,43.107465,"Hyeres Les Palmiers, 83400  "
"8098",31,"Bauduen, 83630  ",6.174909,43.734454,"Bauduen, 83630  "
"8099",33,"Aiguines, 83630  ",6.195132,43.6614697,"Aiguines, 83630  "
"8100",35,"Toulon, 83200  ",5.9304039,43.1663658,"Toulon, 83200  "
"8101",37,"Vigneux Sur Seine, Île-de-France, 91270  ",2.4274505,48.7087009,"Vigneux Sur Seine, Île-de-France, 91270  "
"8102",39,"Igny, 91430  ",2.2228629,48.73753,"Igny, 91430  "
"8103",41,"Saint Pierre Du Perray, Île-de-France, 91280  ",2.5193121,48.606394,"Saint Pierre Du Perray, Île-de-France, 91280  "
"8104",43,"Mereville, Île-de-France, 91660  ",2.093772,48.31597,"Mereville, Île-de-France, 91660  "
